,Total pp
2019-03-18 07:00:00,0.0
2019-03-18 08:00:00,28937.25
2019-03-18 09:00:00,0.0
2019-03-18 10:00:00,29171.5
2019-03-18 11:00:00,0.0
2019-03-18 12:00:00,27443.75
2019-03-18 13:00:00,0.0
2019-03-18 14:00:00,25478.0
2019-03-18 15:00:00,0.0
2019-03-18 16:00:00,25145.0
2019-03-18 17:00:00,0.0
2019-03-18 18:00:00,22406.0
2019-03-18 19:00:00,0.0
2019-03-18 20:00:00,18782.0
2019-03-18 21:00:00,0.0
2019-03-18 22:00:00,16966.25
2019-03-18 23:00:00,0.0
2019-03-19 00:00:00,15053.0
2019-03-19 01:00:00,0.0
2019-03-19 02:00:00,12747.5
2019-03-19 03:00:00,0.0
2019-03-19 04:00:00,11150.0
2019-03-19 05:00:00,0.0
2019-03-19 06:00:00,10292.75
2019-03-19 07:00:00,0.0
2019-03-19 08:00:00,6361.25
2019-03-19 09:00:00,0.0
2019-03-19 10:00:00,6369.0
2019-03-19 11:00:00,0.0
2019-03-19 12:00:00,6021.5
2019-03-19 13:00:00,0.0
2019-03-19 14:00:00,6005.5
2019-03-19 15:00:00,0.0
2019-03-19 16:00:00,4413.5
2019-03-19 17:00:00,0.0
2019-03-19 18:00:00,2265.5
2019-03-19 19:00:00,0.0
2019-03-19 20:00:00,2493.0
2019-03-19 21:00:00,0.0
2019-03-19 22:00:00,3381.5
2019-03-19 23:00:00,0.0
2019-03-20 00:00:00,5121.0
2019-03-20 01:00:00,0.0
2019-03-20 02:00:00,7008.0
2019-03-20 03:00:00,0.0
2019-03-20 04:00:00,8360.75
2019-03-20 05:00:00,0.0
2019-03-20 06:00:00,10253.25
2019-03-20 07:00:00,0.0
2019-03-20 08:00:00,8644.25
2019-03-20 09:00:00,0.0
2019-03-20 10:00:00,6464.25
2019-03-20 11:00:00,0.0
2019-03-20 12:00:00,7268.75
2019-03-20 13:00:00,0.0
2019-03-20 14:00:00,7867.75
2019-03-20 15:00:00,0.0
2019-03-20 16:00:00,7394.5
2019-03-20 17:00:00,0.0
2019-03-20 18:00:00,6063.5
2019-03-20 19:00:00,0.0
2019-03-20 20:00:00,5835.75
2019-03-20 21:00:00,0.0
2019-03-20 22:00:00,5635.5
2019-03-20 23:00:00,0.0
2019-03-21 00:00:00,5162.75
2019-03-21 01:00:00,0.0
2019-03-21 02:00:00,5117.0
2019-03-21 03:00:00,0.0
2019-03-21 04:00:00,5633.75
2019-03-21 05:00:00,0.0
2019-03-21 06:00:00,6518.75
2019-03-21 07:00:00,0.0
2019-03-21 08:00:00,6881.0
2019-03-21 09:00:00,0.0
2019-03-21 10:00:00,6861.5
2019-03-21 11:00:00,0.0
2019-03-21 12:00:00,7113.5
2019-03-21 13:00:00,0.0
2019-03-21 14:00:00,6211.5
2019-03-21 15:00:00,0.0
2019-03-21 16:00:00,4961.5
2019-03-21 17:00:00,0.0
2019-03-21 18:00:00,4631.75
2019-03-21 19:00:00,0.0
2019-03-21 20:00:00,4444.5
2019-03-21 21:00:00,0.0
2019-03-21 22:00:00,3938.5
2019-03-21 23:00:00,0.0
2019-03-22 00:00:00,3435.5
2019-03-22 01:00:00,0.0
2019-03-22 02:00:00,3114.0
2019-03-22 03:00:00,0.0
2019-03-22 04:00:00,2764.5
2019-03-22 05:00:00,0.0
2019-03-22 06:00:00,2498.0
2019-03-22 07:00:00,0.0
2019-03-22 08:00:00,2120.75
2019-03-22 09:00:00,0.0
2019-03-22 10:00:00,1507.5
2019-03-22 11:00:00,0.0
2019-03-22 12:00:00,1846.0
2019-03-22 13:00:00,0.0
2019-03-22 14:00:00,1842.25
2019-03-22 15:00:00,0.0
2019-03-22 16:00:00,2098.0
2019-03-22 17:00:00,0.0
